Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0004428,1528.539416,1.340036192,0.262505216,5.104798353,3.31E-07,4.74E-07
FBgn0039836,371.3609771,-0.030785815,0.0759776,-0.405195944,0.685333487,0.719830691
FBgn0030694,1842.918594,-0.342594125,0.047784,-7.169640921,7.52E-13,1.23E-12
FBgn0030695,3260.581367,-0.647352694,0.03194029,-20.26758946,2.49E-91,1.27E-90
FBgn0030696,504.2304967,2.765211797,0.18245096,15.15591803,6.92E-52,2.09E-51
FBgn0030697,7538.207753,2.38966597,0.213854812,11.17424457,5.45E-29,1.19E-28
FBgn0035155,1129.268248,-0.912617658,0.059316975,-15.38543829,2.05E-53,6.32E-53
FBgn0030691,1625.731227,2.565838797,0.126923791,20.21558591,7.14E-91,3.64E-90
FBgn0030692,7712.385166,0.710384371,0.051849353,13.7009302,1.00E-42,2.67E-42
FBgn0030693,10382.10001,0.102266179,0.02503418,4.085062127,4.41E-05,5.94E-05
FBgn0032314,5005.170456,3.185447269,0.226403724,14.06976535,5.83E-45,1.60E-44
FBgn0030362,66892.14741,-2.74452688,0.079499153,-34.52271857,3.66E-261,9.22E-260
FBgn0085788,4.14818958,1.459064642,0.576456584,2.531091987,0.011370802,0.01394221
FBgn0085789,52.58457881,1.674840856,0.541058359,3.095490214,0.001964879,0.002492048
FBgn0085786,43.82686322,-0.755542356,0.218522716,-3.457500306,0.000545212,0.000707291
FBgn0267155,8.154580488,-1.025360241,0.380032595,-2.698084993,0.006973963,0.008649931
FBgn0011785,12968.62088,-0.945782333,0.056698451,-16.68092018,1.80E-62,6.30E-62
FBgn0039233,2058.948375,-0.852951707,0.075085063,-11.35980536,6.63E-30,1.47E-29
FBgn0267154,7.171023545,6.344978962,0.728994263,8.703743346,3.21E-18,5.85E-18
FBgn0020880,115.4374767,-3.099131143,0.245919749,-12.60220523,2.05E-36,4.98E-36
FBgn0039831,12142.9436,-0.112714674,0.039110638,-2.881944126,0.003952298,0.004956601
FBgn0040358,54.3539385,4.84949812,0.307357219,15.77805181,4.41E-56,1.42E-55
FBgn0040359,79.13042355,-2.743734771,0.259089342,-10.58991755,3.32E-26,6.93E-26
FBgn0040356,400.3705057,3.404022176,0.131091259,25.96681282,1.17E-148,1.17E-147
FBgn0040357,18.38886879,-0.899604516,0.64192951,-1.40140701,0.161092397,0.183103332
FBgn0010434,21021.51642,-0.14953145,0.062724808,-2.383928394,0.017128935,0.020793985
FBgn0039830,130952.8147,1.918778543,0.152820205,12.55579091,3.69E-36,8.94E-36
FBgn0040352,4.283882805,-0.633763293,0.615957802,-1.028906998,0.303523379,0.335127222
FBgn0085366,25.67554696,-6.972076325,0.916479915,-7.607451308,2.80E-14,4.73E-14
FBgn0040350,2515.641369,1.250269841,0.149265081,8.376170997,5.47E-17,9.72E-17
FBgn0010431,14118.64598,3.432979482,0.392663979,8.742791975,2.27E-18,4.15E-18
FBgn0004590,82.67326441,-5.947992252,0.778459633,-7.640720211,2.16E-14,3.66E-14
FBgn0051235,236.8195893,-0.000333733,0.145107137,-0.002299906,0.998164942,0.998336222
FBgn0085367,0.999304169,0.255498815,1.437578653,0.177728582,0.858936137,0.883595558
FBgn0051721,1031.697732,-0.344475221,0.085443721,-4.031603693,5.54E-05,7.43E-05
FBgn0051720,912.1629293,0.638841185,0.188493831,3.389188826,0.000700997,0.000905425
FBgn0051231,4370.641772,3.063326733,0.203251847,15.07158125,2.49E-51,7.45E-51
FBgn0051230,617.6225952,3.620046329,0.187773036,19.27884001,8.09E-83,3.71E-82
FBgn0033989,3361.583877,1.296767917,0.044140873,29.37794025,1.05E-189,1.52E-188
FBgn0026563,13142.0085,4.29298185,0.181269567,23.68286041,5.42E-124,4.08E-123
FBgn0026562,16324.91485,-0.283383487,0.084796317,-3.341931559,0.000831976,0.001071513
FBgn0026565,2990.096209,1.188056379,0.099582531,11.93036944,8.22E-33,1.90E-32
FBgn0013981,44269.21171,-0.371567247,0.065676536,-5.657534207,1.54E-08,2.28E-08
FBgn0026566,7399.521768,-0.334630184,0.039008473,-8.578397327,9.62E-18,1.74E-17
FBgn0260860,1036.56544,-0.534471759,0.078208176,-6.8339627,8.26E-12,1.33E-11
FBgn0260861,1358.051387,-0.41287965,0.049816522,-8.288006263,1.15E-16,2.03E-16
FBgn0260862,2146.226104,-0.2213987,0.059355297,-3.730057996,0.000191436,0.000252371
FBgn0033327,2537.059663,-2.617913792,0.259164858,-10.10134556,5.45E-24,1.10E-23
FBgn0260866,6276.13038,0.398551412,0.098062991,4.064238771,4.82E-05,6.48E-05
FBgn0260867,43.69349222,0.730829703,0.195762252,3.733251412,0.000189024,0.000249285
FBgn0260868,47.05740194,1.053158951,0.197316231,5.337416727,9.43E-08,1.37E-07
FBgn0260869,58.73592616,0.387027467,0.186801368,2.071866339,0.038277908,0.045569683
FBgn0033326,151.7315686,1.744768004,0.164219066,10.62463721,2.29E-26,4.79E-26
FBgn0000376,6598.857402,-0.61225713,0.069911004,-8.757664694,1.99E-18,3.65E-18
FBgn0000377,3995.771645,-0.813165057,0.037258123,-21.82517525,1.34E-105,8.26E-105
FBgn0263986,212.0617174,2.697199426,0.140041978,19.2599352,1.17E-82,5.33E-82
FBgn0263987,25003.18443,-0.402430326,0.053977356,-7.455539768,8.95E-14,1.50E-13
FBgn0263985,93.46194947,3.103272699,0.179166229,17.32063412,3.29E-67,1.22E-66
FBgn0263982,6244.740608,4.317922885,0.159851615,27.01206922,1.07E-160,1.19E-159
FBgn0263983,488.7501957,2.896835402,0.237415695,12.20153283,3.05E-34,7.18E-34
FBgn0263980,9728.478388,2.764319391,0.100446155,27.52041014,1.00E-166,1.18E-165
FBgn0036208,1836.438587,1.621137619,0.152403306,10.63715517,2.00E-26,4.20E-26
FBgn0032318,823.8505417,3.903212145,0.131237108,29.74168057,2.22E-194,3.30E-193
FBgn0033987,6873.50193,-0.524593461,0.078331905,-6.697059958,2.13E-11,3.39E-11
FBgn0263988,1155.62254,2.182324329,0.158129625,13.80085693,2.52E-43,6.77E-43
FBgn0039429,17.08229956,-0.14467721,0.265243007,-0.545451554,0.585442991,0.622881421
FBgn0032129,14709.05736,0.635121146,0.104242432,6.092731479,1.11E-09,1.69E-09
FBgn0032124,1163.67594,-1.822548837,0.090725205,-20.08867146,9.27E-90,4.65E-89
FBgn0032125,15.51021206,0.639980944,0.506836902,1.26269603,0.206698441,0.232298281
FBgn0032126,328.991025,5.364891689,0.811256062,6.613068227,3.76E-11,5.95E-11
FBgn0032127,3207.768102,9.943084539,0.923240088,10.76977123,4.78E-27,1.01E-26
FBgn0032120,9028.868308,-0.67147721,0.047420556,-14.16004501,1.62E-45,4.48E-45
FBgn0032122,4930.168524,10.06704913,0.251197784,40.07618609,0,0
FBgn0032123,19236.88332,1.537675741,0.081967938,18.7594781,1.62E-78,7.05E-78
FBgn0037758,8555.48764,-1.007738241,0.053128451,-18.9679583,3.14E-80,1.39E-79
FBgn0037759,10346.60234,3.771408848,0.124130279,30.38266642,9.31E-203,1.49E-201
FBgn0265638,17.41303723,-0.706375621,0.258052044,-2.737337824,0.006193865,0.007700386
FBgn0265639,0.500140209,2.33670553,2.050490145,1.139583887,0.254459701,0.283532934
FBgn0037750,3350.763702,-0.913185403,0.138100969,-6.612447486,3.78E-11,5.98E-11
FBgn0037751,1200.88555,1.712333085,0.107182694,15.97583549,1.88E-57,6.17E-57
FBgn0265630,9903.459535,0.679357905,0.053472029,12.70492101,5.55E-37,1.36E-36
FBgn0037753,260.0631577,-0.946732679,0.110722247,-8.550519046,1.23E-17,2.21E-17
FBgn0265636,4.900094552,-1.839311187,0.573563193,-3.206815237,0.001342132,0.001713906
FBgn0037755,5612.063859,-0.13653389,0.041759712,-3.269512254,0.001077331,0.001380291
FBgn0265634,67.56094819,0.756772934,0.163996017,4.614581188,3.94E-06,5.48E-06
FBgn0265635,35.06256316,3.616259684,0.248393351,14.55860101,5.15E-48,1.48E-47
FBgn0265746,51.344793,1.587337928,0.267340185,5.937520865,2.89E-09,4.38E-09
FBgn0037625,478.0383702,-0.044858992,1.030874076,-0.043515491,0.965290616,0.973362073
FBgn0037880,1751.915422,0.826979643,0.057088977,14.48580253,1.49E-47,4.24E-47
FBgn0265744,7.933297725,3.822457019,0.468320179,8.162059194,3.29E-16,5.76E-16
FBgn0036591,3.494181814,-0.071112141,0.918279377,-0.077440639,0.938273013,0.952932677
FBgn0036590,5.152641447,2.360011152,0.819202323,2.880864817,0.003965857,0.004973248
FBgn0036593,0.516990684,0.002701337,3.223390043,0.000838042,0.999331339,0.999388493
FBgn0036592,18.8929431,2.694178331,0.381111932,7.069257354,1.56E-12,2.54E-12
FBgn0037677,8030.573418,-11.03319263,0.439593572,-25.09862141,5.15E-139,4.62E-138
FBgn0036594,7.222010294,-5.935467935,1.762669465,-3.367317613,0.000759032,0.000979154
FBgn0036597,444.8347011,-2.004453657,0.247938815,-8.084468986,6.24E-16,1.09E-15
FBgn0036596,39.89354076,-2.312594935,0.195612536,-11.82232482,2.99E-32,6.85E-32
FBgn0036599,694.5161038,-3.382904258,0.162059379,-20.87447376,9.14E-97,5.04E-96
FBgn0036598,4.412402951,-1.807136895,0.822448474,-2.197264574,0.028001556,0.03361494
FBgn0265743,6.436009098,3.811420745,0.696141078,5.475069448,4.37E-08,6.41E-08
FBgn0034416,7075.269545,2.339210732,0.187162402,12.498294,7.63E-36,1.84E-35
FBgn0032694,5544.350712,0.20992989,0.088746066,2.365512073,0.018005156,0.021834951
FBgn0032871,1012.311128,-1.746911391,0.056250169,-31.05610937,9.44E-212,1.63E-210
FBgn0032876,10637.15057,-0.723944709,0.060614436,-11.94343713,7.03E-33,1.62E-32
FBgn0032877,885.4703182,-0.996046803,0.061659668,-16.15394361,1.07E-58,3.54E-58
FBgn0032690,4197.676417,-0.343418072,0.037258771,-9.217106912,3.05E-20,5.75E-20
FBgn0032691,1103.38728,-0.928112853,0.062592411,-14.8278815,9.67E-50,2.83E-49
FBgn0037881,4393.685221,-0.241851849,0.039240059,-6.163391533,7.12E-10,1.09E-09
FBgn0032878,2400.40438,3.827234235,0.176517053,21.68195178,3.04E-104,1.85E-103
FBgn0000179,1152.599065,-2.636452221,0.114873642,-22.95088921,1.44E-116,1.00E-115
FBgn0031422,447.2420547,-0.1613644,0.08166407,-1.975953438,0.048160051,0.056969737
FBgn0032698,2427.521277,-0.575428955,0.086073715,-6.685304074,2.30E-11,3.67E-11
FBgn0032699,7440.49886,2.472735252,0.108824005,22.72233281,2.70E-114,1.83E-113
FBgn0034535,2627.147692,0.687703047,0.048788082,14.09571798,4.04E-45,1.11E-44
FBgn0037676,806.834682,3.329576412,0.110767139,30.05924353,1.65E-198,2.53E-197
FBgn0031391,2602.263672,-0.513468547,0.04058051,-12.65308275,1.08E-36,2.62E-36
FBgn0036229,364.8829177,-7.60065634,0.428544898,-17.73596272,2.21E-70,8.65E-70
FBgn0031424,3007.035661,1.072009634,0.077952473,13.75209265,4.95E-43,1.32E-42
FBgn0064225,226504.0977,-0.673451915,0.052378055,-12.85752049,7.80E-38,1.94E-37
FBgn0031426,467.4408305,0.310296816,0.172226954,1.801673948,0.071596719,0.083697034
FBgn0003861,15606.67493,8.574262589,0.172668931,49.65724028,0,0
FBgn0003863,163487.4196,2.179124252,0.090816608,23.99477685,3.15E-127,2.46E-126
FBgn0003862,14421.26543,0.153699238,0.098250732,1.564357181,0.11773371,0.135395703
FBgn0003865,1.249824196,-0.093230418,1.265637571,-0.073662809,0.941278693,0.95565228
FBgn0003867,3438.149061,0.745354197,0.078733138,9.466842239,2.88E-21,5.54E-21
FBgn0003866,3265.105091,-2.364398471,0.052805765,-44.77538528,0,0
FBgn0036228,259.9062572,-11.73842592,0.375758339,-31.23929586,3.12E-214,5.48E-213
FBgn0005355,3323.516179,-1.124667477,0.05807624,-19.3653633,1.51E-83,7.00E-83
FBgn0265749,2.420842748,0.252201724,1.025725796,0.245876359,0.805777945,0.834656309
FBgn0053868,226.2358703,2.229485488,0.139792578,15.94852544,2.92E-57,9.52E-57
FBgn0053869,1.200614701,-0.378348794,0.691094533,-0.547463157,0.584060576,0.621561879
FBgn0053648,1.161924705,2.308163094,1.334141605,1.730073544,0.083617136,0.097280722
FBgn0037883,768.919437,0.342437467,0.093268185,3.671535662,0.000241097,0.000316718
FBgn0053644,1.518515569,-0.747880744,1.071491353,-0.697981128,0.485188996,0.522446874
FBgn0053645,2.839596908,-1.360771498,0.53460501,-2.545377375,0.01091597,0.013406142
FBgn0053862,7.181077223,1.974150054,0.359191696,5.496090461,3.88E-08,5.70E-08
FBgn0053640,5.463359408,0.550977983,0.588537552,0.936181527,0.349179733,0.383046224
FBgn0053865,25.1740544,2.827077965,0.296751511,9.526751702,1.62E-21,3.13E-21
FBgn0053866,0.105037569,-0.015830513,3.2415069,-0.004883689,0.996103395,0.997239723
FBgn0053643,2.457560609,-0.809767803,0.908995174,-0.890838396,0.373015873,0.407710686
FBgn0035473,11023.8408,1.493252248,0.045841919,32.57394701,9.59E-233,1.96E-231
FBgn0035471,12769.12409,1.587608547,0.035411842,44.83270215,0,0
FBgn0035470,1683.897232,-0.481062495,0.046223594,-10.40729314,2.30E-25,4.73E-25
FBgn0035477,453.8482008,1.636731419,0.104955539,15.5945216,7.93E-55,2.50E-54
FBgn0035476,2160.697599,5.652713244,0.374665341,15.08736631,1.96E-51,5.88E-51
FBgn0035475,1643.50804,1.142253841,0.058183566,19.63189811,8.26E-86,3.94E-85
FBgn0024542,2752.886971,-0.104436093,0.063575898,-1.642699458,0.100445131,0.11610918
FBgn0035479,275.0859951,1.791755886,0.159783477,11.21364939,3.49E-29,7.65E-29
FBgn0031939,4638.062623,-2.360641249,0.112175834,-21.04411584,2.59E-98,1.46E-97
FBgn0039855,979.1544253,2.992687595,0.089155972,33.56687748,5.11E-247,1.17E-245
FBgn0036920,2814.828002,-0.031657648,0.051941862,-0.609482355,0.542204765,0.579841754
FBgn0020655,8905.631265,-0.654302061,0.051232473,-12.77123707,2.37E-37,5.85E-37
FBgn0261808,9886.535215,1.484697893,0.077780464,19.08831377,3.16E-81,1.41E-80
FBgn0028468,3236.974517,-1.522225552,0.064055985,-23.76398633,7.88E-125,6.02E-124
FBgn0266859,10.00707502,3.091599787,0.53193031,5.812039147,6.17E-09,9.26E-09
FBgn0266858,12.64388126,0.893277318,0.535483046,1.668171055,0.095281775,0.110381418
FBgn0261801,559.5876859,-3.76787416,0.120510265,-31.26600167,1.35E-214,2.39E-213
FBgn0261800,13459.35874,-2.73543254,0.054301775,-50.37464275,0,0
FBgn0261803,484.6653499,-5.38109502,0.162359504,-33.14308604,7.12E-241,1.56E-239
FBgn0261802,13627.06534,-0.31698044,0.046218607,-6.858286371,6.97E-12,1.12E-11
FBgn0261805,283.3738764,3.004897512,0.216786639,13.86108262,1.09E-43,2.94E-43
FBgn0261804,928.6092305,2.682066679,0.08556576,31.34509252,1.13E-215,2.03E-214
FBgn0266851,1.410292253,-0.633336496,1.416297917,-0.447177453,0.654746939,0.690941761
FBgn0266850,63.98112369,-0.119647801,0.265624041,-0.450440407,0.652392915,0.68854687
FBgn0262716,9990.267237,-1.346818054,0.043804067,-30.74641605,1.37E-207,2.27E-206
FBgn0038705,45.35331919,1.684448129,0.275928543,6.104653444,1.03E-09,1.57E-09
FBgn0038702,12885.09528,13.30312011,0.532551757,24.97995721,1.01E-137,8.93E-137
FBgn0039854,1706.982444,0.345793594,0.072713853,4.755539393,1.98E-06,2.77E-06
FBgn0024329,11363.42949,-0.524861951,0.088581733,-5.925171372,3.12E-09,4.71E-09
FBgn0038700,4410.871736,2.495210689,0.102664958,24.30440466,1.76E-130,1.43E-129
FBgn0266372,131.5135723,2.591466985,0.197981243,13.08945709,3.78E-39,9.60E-39
FBgn0024321,2138.475822,0.431990534,0.070291877,6.145667964,7.96E-10,1.22E-09
FBgn0024320,14055.79836,-0.330549614,0.044568375,-7.416685405,1.20E-13,2.00E-13
FBgn0038701,6139.218785,1.877295846,0.196254398,9.565624359,1.12E-21,2.16E-21
FBgn0005649,26021.17545,-1.026632573,0.036240417,-28.32838744,1.55E-176,2.00E-175
FBgn0024326,10245.33194,-0.711390223,0.039717436,-17.91128252,9.63E-72,3.83E-71
FBgn0035617,6431.821505,-0.527186574,0.057468557,-9.173478544,4.58E-20,8.61E-20
FBgn0263770,5.866991314,0.578838957,0.492069061,1.176336825,0.239460306,0.267535806
FBgn0263773,28366.64064,0.077479036,0.086156277,0.899284873,0.368500943,0.403279978
FBgn0263772,498.8222713,-0.175786116,0.094154573,-1.866994989,0.061902288,0.072723959
FBgn0038581,1148.728229,1.463892979,0.103212565,14.18328268,1.16E-45,3.22E-45
FBgn0035612,12691.08776,-7.905981753,0.176118497,-44.8901272,0,0
FBgn0035611,590.1477517,0.977696102,0.112981901,8.653563935,4.99E-18,9.06E-18
FBgn0263776,11464.97826,2.792664932,0.107332075,26.01892231,3.03E-149,3.03E-148
FBgn0039857,121399.7442,-0.690302314,0.042617569,-16.19759964,5.24E-59,1.75E-58
FBgn0263778,9.327244353,6.002562994,0.627845407,9.560574831,1.17E-21,2.26E-21
FBgn0035619,4574.567577,-1.648169724,0.230753318,-7.142561329,9.16E-13,1.50E-12
FBgn0001223,3646.710864,1.945935346,0.381138058,5.1055918,3.30E-07,4.72E-07
FBgn0003330,2329.387313,-0.976523458,0.039517664,-24.71106263,8.13E-135,6.94E-134
FBgn0003731,10126.573,-0.512410417,0.062455947,-8.204349431,2.32E-16,4.07E-16
FBgn0003733,3785.498614,2.599187228,0.082506803,31.5027019,7.98E-218,1.45E-216
FBgn0002937,1291.847708,6.012486313,0.148374116,40.5224744,0,0
FBgn0039856,5911.535061,2.884544621,0.098468928,29.29395777,1.24E-188,1.76E-187
FBgn0036923,87.33494841,0.547702353,0.13367664,4.097218124,4.18E-05,5.64E-05
FBgn0065100,5.151935628,0.223365379,0.246694499,0.905433155,0.365235958,0.399982211
FBgn0027617,2304.494817,-0.389111324,0.054539851,-7.134440556,9.72E-13,1.59E-12
FBgn0028978,4364.233974,-0.057233227,0.067553633,-0.847226484,0.396868895,0.432134597
FBgn0030186,5.75716663,-6.022550054,1.021633736,-5.895018775,3.75E-09,5.65E-09
FBgn0033907,2576.23771,0.273456846,0.059222744,4.617429472,3.89E-06,5.40E-06
FBgn0052376,0.529313185,1.452182137,2.106679963,0.689322613,0.490620271,0.527970094
FBgn0002933,378.0493279,-12.45981958,0.972767103,-12.80863584,1.47E-37,3.63E-37
FBgn0052113,4670.289095,0.6767557,0.052077334,12.99520624,1.30E-38,3.27E-38
FBgn0052112,3161.913347,2.387517949,0.04701165,50.78566635,0,0
FBgn0052111,252.5502362,-1.336134973,0.095134343,-14.04471756,8.30E-45,2.27E-44
FBgn0052110,501.1068717,1.560806748,0.123452161,12.64300876,1.22E-36,2.98E-36
FBgn0052117,888.3729261,3.562200628,0.141795046,25.12217978,2.85E-139,2.56E-138
FBgn0052115,1129.337931,-2.297571051,0.146631459,-15.66901855,2.46E-55,7.83E-55
FBgn0038028,19.61613345,-0.68777092,0.387775695,-1.773630811,0.076124238,0.088853109
FBgn0052373,443.147321,-1.388475511,0.160371621,-8.657862928,4.81E-18,8.73E-18
FBgn0052119,6599.154851,3.369989442,0.164774907,20.4520792,5.76E-93,3.01E-92
FBgn0052745,164.2664747,-1.801895336,0.113154042,-15.92426836,4.30E-57,1.40E-56
FBgn0051159,1092.789451,0.929785433,0.052658231,17.65698203,8.99E-70,3.48E-69
FBgn0052371,6392.093641,3.939921995,0.196775691,20.02240202,3.51E-89,1.75E-88
FBgn0262005,151.5619306,-4.020306719,0.386652863,-10.39771615,2.54E-25,5.23E-25
FBgn0267098,0.169099498,0.254651244,3.999944614,0.063663693,0.949238015,0.961501997
FBgn0267099,0.460143598,1.785475668,1.548219678,1.153244396,0.248810086,0.277449981
FBgn0039850,395.4197246,3.513671706,0.2538412,13.84200716,1.42E-43,3.84E-43
FBgn0262570,2989.936918,-0.33914439,0.061859334,-5.482509587,4.19E-08,6.15E-08
FBgn0262571,1181.989302,12.45229784,0.657688195,18.93343674,6.05E-80,2.67E-79
FBgn0262572,512.2735752,-2.752990028,0.462338237,-5.954493509,2.61E-09,3.95E-09
FBgn0262574,2009.927957,1.838332966,0.130930024,14.04057615,8.80E-45,2.41E-44
FBgn0262575,275.6265545,2.949535733,0.228689228,12.89757176,4.65E-38,1.16E-37
FBgn0267096,0.959751276,3.279990944,1.061083913,3.091170173,0.001993693,0.00252841
FBgn0267097,41.99015572,2.861526132,0.240817074,11.88257161,1.46E-32,3.35E-32
FBgn0030545,2546.595167,-0.546803191,0.066893155,-8.174277195,2.98E-16,5.21E-16
FBgn0001174,7.191056864,1.632582904,0.523957591,3.115868407,0.001834041,0.002328979
FBgn0038986,1375.150948,4.503016692,0.161934941,27.80756689,3.51E-170,4.28E-169
FBgn0085254,6.48791311,-5.287166881,0.744866703,-7.098138311,1.26E-12,2.07E-12
FBgn0265753,61.99074398,1.96657072,0.318624462,6.17206447,6.74E-10,1.04E-09
FBgn0285937,23634.69981,-0.767670199,0.027495593,-27.91975432,1.54E-171,1.89E-170
FBgn0265038,640.4045179,2.187015107,0.127254719,17.18612185,3.37E-66,1.24E-65
FBgn0265039,152.362714,3.575489972,0.195581194,18.28135878,1.16E-74,4.82E-74
FBgn0260049,14282.56762,-2.251979741,0.043178995,-52.15451929,0,0
FBgn0001170,126.1401934,-1.409745312,0.125071119,-11.27154952,1.81E-29,3.99E-29
FBgn0266843,7.070500686,4.690969574,0.512019378,9.161703202,5.11E-20,9.60E-20
FBgn0040001,47318.89989,1.618893474,0.07858633,20.60019182,2.73E-94,1.46E-93
FBgn0039852,497.4543575,-4.975456841,0.178379922,-27.89247127,3.29E-171,4.04E-170
FBgn0267890,4.924790833,1.673307245,0.514469537,3.25249043,0.001143984,0.001464079
FBgn0267891,2.73540621,1.275302783,0.556804184,2.290397272,0.021998298,0.026559569
FBgn0267892,3.189786365,1.945013834,0.640857508,3.035017628,0.002405216,0.003041262
FBgn0033374,5295.041408,0.802122927,0.163523328,4.905250751,9.33E-07,1.32E-06
FBgn0267894,3.336785015,0.519760172,0.284494409,1.826960939,0.067705643,0.079296776
FBgn0267895,3.296998139,2.160064508,0.461834364,4.677141147,2.91E-06,4.06E-06
FBgn0267896,1.359336252,0.147053265,0.528570539,0.278209347,0.78085166,0.811866579
FBgn0267897,5.031896856,1.524028706,0.384116088,3.967625295,7.26E-05,9.71E-05
FBgn0037963,7012.959509,-1.044840838,0.059078076,-17.68576283,5.40E-70,2.10E-69
FBgn0037962,1784.159874,3.296738465,0.21974933,15.00226855,7.10E-51,2.11E-50
FBgn0037960,1448.248408,-1.859450855,0.075239385,-24.71379641,7.60E-135,6.49E-134
FBgn0040968,6836.168859,1.059504867,0.290618179,3.645693711,0.000266671,0.00034963
FBgn0037964,285.6396066,2.119847403,0.226843808,9.344964812,9.19E-21,1.75E-20
FBgn0265418,54.76359381,1.028305339,0.266744877,3.855014383,0.000115723,0.000153682
FBgn0030504,12635.836,-0.062354981,0.06477826,-0.962591164,0.335752733,0.368988266
